# Output table from Spectronaut filtered for the comparison of Old (18m) vs. Young (y) mouse crypts. Related to Figure 2 and S2.,,,,,,,,,,
,,,,,,,,,,
Comparison (group1/group2),Group,Genes,ProteinDescriptions,ProteinNames,# Unique Peptides,AVG Log Ratio,Absolute AVG Log Ratio,% Change,Ratio,Qvalue
18m / y,Q6DID7,Wls,Protein wntless homolog,WLS_MOUSE,5,0.546359599,0.546359599,46.0395976,1.460395976,0.001112253
18m / y,Q793I8,Tifa,TRAF-interacting protein with FHA domain-containing protein A,TIFA_MOUSE,4,1.017680526,1.017680526,102.4661219,2.024661219,0.001112253
18m / y,Q811U4,Mfn1,Mitofusin-1,MFN1_MOUSE,23,0.234332502,0.234332502,17.63623385,1.176362339,0.001128974
18m / y,Q61335,Bcap31,B-cell receptor-associated protein 31,BAP31_MOUSE,15,-0.275864691,0.275864691,-17.40448729,0.825955127,0.001150291
18m / y,P63254,Crip1,Cysteine-rich protein 1,CRIP1_MOUSE,6,-0.554346323,0.554346323,-31.903447,0.68096553,0.001151802
18m / y,P27546,Map4,Microtubule-associated protein 4,MAP4_MOUSE,29,-0.229689583,0.229689583,-14.71816317,0.852818368,0.001166779
18m / y,Q8VBT0,Tmx1,Thioredoxin-related transmembrane protein 1,TMX1_MOUSE,6,0.399775803,0.399775803,31.93028733,1.319302873,0.001166779
18m / y,Q9D8V0,Hm13,Minor histocompatibility antigen H13,HM13_MOUSE,9,0.474107146,0.474107146,38.90582947,1.389058295,0.001170148
18m / y,Q80WW9,Ddrgk1,DDRGK domain-containing protein 1,DDRGK_MOUSE,10,0.684955657,0.684955657,60.7652567,1.607652567,0.001171509
18m / y,P55012,Slc12a2,Solute carrier family 12 member 2,S12A2_MOUSE,51,0.198111668,0.198111668,14.71958166,1.147195817,0.001172751
18m / y,Q5SFM8,Rbm27,RNA-binding protein 27,RBM27_MOUSE,14,0.380769134,0.380769134,30.20358154,1.302035815,0.001185202
18m / y,Q91ZA3,Pcca,"Propionyl-CoA carboxylase alpha chain, mitochondrial",PCCA_MOUSE,38,0.203955591,0.203955591,15.18521853,1.151852185,0.00119052
18m / y,Q64737,Gart,Trifunctional purine biosynthetic protein adenosine-3,PUR2_MOUSE,50,-0.165411413,0.165411413,-10.83257952,0.891674205,0.001195368
18m / y,P09055,Itgb1,Integrin beta-1,ITB1_MOUSE,33,0.265876293,0.265876293,20.23661451,1.202366145,0.00120335
18m / y,Q8VHF2,Cdhr5,Cadherin-related family member 5,CDHR5_MOUSE,16,-0.444279283,0.444279283,-26.50486207,0.734951379,0.001203557
18m / y,Q6RHR9,Magi1,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1",MAGI1_MOUSE,17,0.413069844,0.413069844,33.15160735,1.331516073,0.001227518
18m / y,Q8VEH8,Erlec1,Endoplasmic reticulum lectin 1,ERLEC_MOUSE,13,0.451826692,0.451826692,36.77709862,1.367770986,0.001233032
18m / y,P10126,Eef1a1,Elongation factor 1-alpha 1,EF1A1_MOUSE,21,-0.24533385,0.24533385,-15.63794465,0.843620553,0.001234516
18m / y,Q8C102,Galnt5,Polypeptide N-acetylgalactosaminyltransferase 5,GALT5_MOUSE,11,0.576439023,0.576439023,49.11640903,1.49116409,0.001252734
18m / y,Q8VEE0,Rpe,Ribulose-phosphate 3-epimerase,RPE_MOUSE,7,-0.603580952,0.603580952,-34.18816068,0.658118393,0.001253074
18m / y,P62082,Rps7,40S ribosomal protein S7,RS7_MOUSE,22,-0.280897379,0.280897379,-17.692111,0.82307889,0.001259652
18m / y,Q8K215,Lyrm4,LYR motif-containing protein 4,LYRM4_MOUSE,8,0.465866476,0.465866476,38.11466149,1.381146615,0.001264272
18m / y,Q9WU79,Prodh,"Proline dehydrogenase 1, mitochondrial",PROD_MOUSE,27,0.26970908,0.26970908,20.5564701,1.205564701,0.001266111
18m / y,Q9D8Y0,Efhd2,EF-hand domain-containing protein D2,EFHD2_MOUSE,19,-0.28945744,0.28945744,-18.17902922,0.818209708,0.001267542
18m / y,Q921N6,Ddx27,Probable ATP-dependent RNA helicase DDX27,DDX27_MOUSE,20,0.365556747,0.365556747,28.83787285,1.288378728,0.001272917
18m / y,Q80XD8,Prap1,Proline-rich acidic protein 1,PRAP1_MOUSE,6,-0.585820377,0.585820377,-33.37296385,0.666270362,0.001295745
18m / y,Q9CPY7,Lap3,Cytosol aminopeptidase,AMPL_MOUSE,34,-0.233133629,0.233133629,-14.92150777,0.850784922,0.0013179
18m / y,P27641,Xrcc5,X-ray repair cross-complementing protein 5,XRCC5_MOUSE,15,0.447282165,0.447282165,36.34692514,1.363469251,0.001320854
18m / y,P09470,Ace,Angiotensin-converting enzyme,ACE_MOUSE,35,-0.666166365,0.666166365,-36.98209778,0.630179022,0.001326154
18m / y,Q9EPB5,Serhl,Serine hydrolase-like protein,SERHL_MOUSE,15,0.202119619,0.202119619,15.03872718,1.150387272,0.001331735
18m / y,Q8CHT0,Aldh4a1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",AL4A1_MOUSE,15,-0.56757921,0.56757921,-32.52519581,0.674748042,0.001337859
18m / y,Q62093,Srsf2,Serine/arginine-rich splicing factor 2,SRSF2_MOUSE,19,-0.530685961,0.530685961,-30.77744781,0.692225522,0.001349464
18m / y,Q640M1,Utp14a,U3 small nucleolar RNA-associated protein 14 homolog A,UT14A_MOUSE,22,0.402190715,0.402190715,32.15130897,1.32151309,0.001364937
18m / y,Q8R0W0,Eppk1,Epiplakin,EPIPL_MOUSE,180,0.107285708,0.107285708,7.719968135,1.077199681,0.001376752
18m / y,P54869,Hmgcs2,"Hydroxymethylglutaryl-CoA synthase, mitochondrial",HMCS2_MOUSE,28,-0.861856937,0.861856937,-44.9756134,0.550243866,0.001390168
18m / y,P63017,Hspa8,Heat shock cognate 71 kDa protein,HSP7C_MOUSE,56,-0.25581187,0.25581187,-16.24843061,0.837515694,0.001395293
18m / y,Q64010,Crk,Adapter molecule crk,CRK_MOUSE,13,-0.312569797,0.312569797,-19.47937905,0.805206209,0.001404487
18m / y,Q60676,Ppp5c,Serine/threonine-protein phosphatase 5,PPP5_MOUSE,18,-0.304607272,0.304607272,-19.03374086,0.809662591,0.001407812
18m / y,Q71RI9,Ccbl2,Kynurenine--oxoglutarate transaminase 3,KAT3_MOUSE,10,0.397940308,0.397940308,31.76254333,1.317625433,0.001407853
18m / y,P61750,Arf4,ADP-ribosylation factor 4,ARF4_MOUSE,8,0.499736279,0.499736279,41.39550716,1.413955072,0.001418189
18m / y,Q8VE70,Pdcd10,Programmed cell death protein 10,PDC10_MOUSE,7,-0.45833987,0.45833987,-27.21767062,0.727823294,0.001421456
18m / y,Q8VEE4,Rpa1,Replication protein A 70 kDa DNA-binding subunit,RFA1_MOUSE,27,-0.318304837,0.318304837,-19.7988314,0.802011686,0.001425152
18m / y,Q8VED8,Mtfr2,Mitochondrial fission regulator 2,MTFR2_MOUSE,1,-0.52366668,0.52366668,-30.4398321,0.695601679,0.001426256
18m / y,Q03311,Bche,Cholinesterase,CHLE_MOUSE,21,-0.478128195,0.478128195,-28.20915393,0.717908461,0.001433292
18m / y,Q6ZWN5,Rps9,40S ribosomal protein S9,RS9_MOUSE,22,0.273969918,0.273969918,20.91304641,1.209130464,0.001433292
18m / y,Q9DAT5,Trmu,Mitochondrial tRNA-specific 2-thiouridylase 1,MTU1_MOUSE,10,0.238647953,0.238647953,17.98863916,1.179886392,0.001433292
18m / y,Q9EPU4,Cpsf1,Cleavage and polyadenylation specificity factor subunit 1,CPSF1_MOUSE,37,0.306785792,0.306785792,23.69488059,1.236948806,0.001433292
18m / y,Q6PB66,Lrpprc,"Leucine-rich PPR motif-containing protein, mitochondrial",LPPRC_MOUSE,87,0.122897819,0.122897819,8.891988801,1.088919888,0.001451802
18m / y,Q9DD20,Mettl7b,Methyltransferase-like protein 7B,MET7B_MOUSE,9,-0.417766988,0.417766988,-25.14176118,0.748582388,0.001467572
18m / y,Q4PJX1,Odr4,Protein odr-4 homolog,ODR4_MOUSE,15,0.308462709,0.308462709,23.83874097,1.23838741,0.00147386
18m / y,Q9D8V7,Sec11c,Signal peptidase complex catalytic subunit SEC11C,SC11C_MOUSE,9,0.480392128,0.480392128,39.51228128,1.395122813,0.001475485
18m / y,Q9ERR7,15-Sep,15 kDa selenoprotein,SEP15_MOUSE,8,0.423069119,0.423069119,34.07768266,1.340776827,0.001477862
18m / y,Q91ZX7,Lrp1,Prolow-density lipoprotein receptor-related protein 1,LRP1_MOUSE,88,-0.152626023,0.152626023,-10.03885196,0.89961148,0.001495869
18m / y,Q8R1B4,Eif3c,Eukaryotic translation initiation factor 3 subunit C,EIF3C_MOUSE,38,-0.169519812,0.169519812,-11.08614263,0.889138574,0.001505466
18m / y,Q9JIH2,Nup50,Nuclear pore complex protein Nup50,NUP50_MOUSE,24,0.331643373,0.331643373,25.84460533,1.258446053,0.001528731
18m / y,Q99K48,Nono,Non-POU domain-containing octamer-binding protein,NONO_MOUSE,44,-0.223902613,0.223902613,-14.37539177,0.856246082,0.001537247
18m / y,Q99JX3,Gorasp2,Golgi reassembly-stacking protein 2,GORS2_MOUSE,17,0.390287161,0.390287161,31.06542567,1.310654257,0.001537651
18m / y,P08226,Apoe,Apolipoprotein E,APOE_MOUSE,14,0.890977025,0.890977025,85.44315607,1.854431561,0.001578378
18m / y,Q9D8B3,Chmp4b,Charged multivesicular body protein 4b,CHM4B_MOUSE,10,-0.248769984,0.248769984,-15.83863456,0.841613654,0.00159371
18m / y,Q9JKC8,Ap3m1,AP-3 complex subunit mu-1,AP3M1_MOUSE,17,0.488944143,0.488944143,40.34173888,1.403417389,0.001603769
18m / y,Q8VCW8,Acsf2,"Acyl-CoA synthetase family member 2, mitochondrial",ACSF2_MOUSE,24,0.22000742,0.22000742,16.47395766,1.164739577,0.001618871
18m / y,Q9JMH6,Txnrd1,"Thioredoxin reductase 1, cytoplasmic",TRXR1_MOUSE,29,-0.316564977,0.316564977,-19.70205215,0.802979479,0.001627591
18m / y,Q8BVW3,Trim14,Tripartite motif-containing protein 14,TRI14_MOUSE,12,0.284885406,0.284885406,21.8313489,1.218313489,0.001630279
18m / y,Q80U72,Scrib,Protein scribble homolog,SCRIB_MOUSE,28,0.264163882,0.264163882,20.09398393,1.200939839,0.00163157
18m / y,P97864,Casp7,Caspase-7,CASP7_MOUSE,20,-0.335896015,0.335896015,-20.77080853,0.792291915,0.001654382
18m / y,O88533,Ddc,Aromatic-L-amino-acid decarboxylase,DDC_MOUSE,14,-0.593783915,0.593783915,-33.73972551,0.662602745,0.001670661
18m / y,P08752,Gnai2,Guanine nucleotide-binding protein G(i) subunit alpha-2,GNAI2_MOUSE,20,0.229545668,0.229545668,17.24656592,1.172465659,0.001695527
18m / y,P29477,Nos2,"Nitric oxide synthase, inducible",NOS2_MOUSE,10,0.817410052,0.817410052,76.22395518,1.762239552,0.001722575
18m / y,Q8BHF7,Pgs1,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",PGPS1_MOUSE,3,0.61787051,0.61787051,53.46083497,1.53460835,0.00175927
18m / y,P62322,Lsm5,U6 snRNA-associated Sm-like protein LSm5,LSM5_MOUSE,2,-0.533201575,0.533201575,-30.89804537,0.691019546,0.001761216
18m / y,P48036,Anxa5,Annexin A5,ANXA5_MOUSE,12,0.410086513,0.410086513,32.87654924,1.328765492,0.001761735
18m / y,Q8R323,Rfc3,Replication factor C subunit 3,RFC3_MOUSE,10,0.454139203,0.454139203,36.99651589,1.369965159,0.001765782
18m / y,P10853;Q64475;Q8CGP1;Q8CGP2,Hist1h2bf;Hist1h2bb;Hist1h2bk;Hist1h2bp,Histone H2B type 1-F/J/L;Histone H2B type 1-B;Histone H2B type 1-K;Histone H2B type 1-P,H2B1F_MOUSE;H2B1B_MOUSE;H2B1K_MOUSE;H2B1P_MOUSE,20,-0.780692458,0.780692458,-41.79126614,0.582087339,0.001831226
18m / y,Q9DCV4,Rmdn1,Regulator of microtubule dynamics protein 1,RMD1_MOUSE,12,0.379967898,0.379967898,30.13128992,1.301312899,0.001850588
18m / y,Q920Q4,Vps16,Vacuolar protein sorting-associated protein 16 homolog,VPS16_MOUSE,5,0.853454709,0.853454709,80.68224054,1.806822405,0.001854979
18m / y,P13864,Dnmt1,DNA (cytosine-5)-methyltransferase 1,DNMT1_MOUSE,68,0.16979146,0.16979146,12.48958705,1.12489587,0.00189267
18m / y,P97868,Rbbp6,E3 ubiquitin-protein ligase RBBP6,RBBP6_MOUSE,20,0.253968447,0.253968447,19.24827918,1.192482792,0.00189267
18m / y,P43137,Reg1,Lithostathine-1,LIT1_MOUSE,7,-2.403729916,2.403729916,-81.10246345,0.188975365,0.001895678
18m / y,Q91YE5,Baz2a,Bromodomain adjacent to zinc finger domain protein 2A,BAZ2A_MOUSE,11,0.642439127,0.642439127,56.09660143,1.560966014,0.00191597
18m / y,Q91WU5,As3mt,Arsenite methyltransferase,AS3MT_MOUSE,21,-0.272966623,0.272966623,-17.23840373,0.827615963,0.001929014
18m / y,Q922B2,Dars,"Aspartate--tRNA ligase, cytoplasmic",SYDC_MOUSE,36,-0.257906973,0.257906973,-16.36996762,0.836300324,0.001987906
18m / y,Q99KP3,Cryl1,Lambda-crystallin homolog,CRYL1_MOUSE,21,-0.296318263,0.296318263,-18.56720999,0.8143279,0.002001827
18m / y,O35218,Cpsf2,Cleavage and polyadenylation specificity factor subunit 2,CPSF2_MOUSE,24,0.264161915,0.264161915,20.0938202,1.200938202,0.002013891
18m / y,Q8BGB2,Ttc7a,Tetratricopeptide repeat protein 7A,TTC7A_MOUSE,4,0.486829221,0.486829221,40.13615534,1.401361553,0.002041093
18m / y,Q9JJA4,Wdr12,Ribosome biogenesis protein WDR12,WDR12_MOUSE,17,0.268989235,0.268989235,20.4963324,1.204963324,0.002055167
18m / y,Q8VIJ6,Sfpq,"Splicing factor, proline- and glutamine-rich",SFPQ_MOUSE,48,-0.19370383,0.19370383,-12.56419017,0.874358098,0.002061697
18m / y,Q811D0,Dlg1,Disks large homolog 1,DLG1_MOUSE,28,0.203023285,0.203023285,15.11080697,1.15110807,0.002100331
18m / y,Q8BKE6,Cyp20a1,Cytochrome P450 20A1,CP20A_MOUSE,13,0.60605526,0.60605526,52.20916806,1.522091681,0.002118603
18m / y,Q8CDG3,Vcpip1,Deubiquitinating protein VCIP135,VCIP1_MOUSE,10,0.424946904,0.424946904,34.25230927,1.342523093,0.002118603
18m / y,P20444,Prkca,Protein kinase C alpha type,KPCA_MOUSE,17,-0.493166119,0.493166119,-28.95357894,0.710464211,0.002123562
18m / y,Q9D3E6,Stag1,Cohesin subunit SA-1,STAG1_MOUSE,13,0.529013932,0.529013932,44.29426209,1.442942621,0.002134067
18m / y,P56528,Cd38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,CD38_MOUSE,11,0.294200063,0.294200063,22.62048897,1.22620489,0.002146197
18m / y,Q91YR9,Ptgr1,Prostaglandin reductase 1,PTGR1_MOUSE,15,-0.258009851,0.258009851,-16.37593101,0.83624069,0.002146197
18m / y,F8VPU2,Farp1,"FERM, RhoGEF and pleckstrin domain-containing protein 1",FARP1_MOUSE,22,0.266150147,0.266150147,20.25944009,1.202594401,0.002157753
18m / y,P54103,Dnajc2,DnaJ homolog subfamily C member 2,DNJC2_MOUSE,23,-0.261987478,0.261987478,-16.60617177,0.833938282,0.002172426
18m / y,Q99N94,Mrpl9,"39S ribosomal protein L9, mitochondrial",RM09_MOUSE,11,0.327400833,0.327400833,25.47507717,1.254750772,0.00221778
18m / y,Q9EQX0,Ghrl,Appetite-regulating hormone,GHRL_MOUSE,5,-0.861585855,0.861585855,-44.96527336,0.550347266,0.002222294
18m / y,Q8R1T4,Slc35a3,UDP-N-acetylglucosamine transporter,S35A3_MOUSE,1,0.414383709,0.414383709,33.27292401,1.33272924,0.002232306
18m / y,P61211,Arl1,ADP-ribosylation factor-like protein 1,ARL1_MOUSE,8,0.353311628,0.353311628,27.74896725,1.277489672,0.002241719
18m / y,Q8CH02,Sugp1,SURP and G-patch domain-containing protein 1,SUGP1_MOUSE,8,0.834178746,0.834178746,78.28418671,1.782841867,0.002290156
18m / y,P70296,Pebp1,Phosphatidylethanolamine-binding protein 1,PEBP1_MOUSE,15,-0.422308266,0.422308266,-25.37702751,0.746229725,0.002323141
18m / y,P50544,Acadvl,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADV_MOUSE,43,-0.149797663,0.149797663,-9.862312882,0.901376871,0.002344005
18m / y,Q9D338,Mrpl19,"39S ribosomal protein L19, mitochondrial",RM19_MOUSE,14,-0.305332929,0.305332929,-19.07445558,0.809255444,0.002344005
18m / y,Q9CPV4,Glod4,Glyoxalase domain-containing protein 4,GLOD4_MOUSE,23,-0.319418401,0.319418401,-19.86071188,0.801392881,0.002351428
18m / y,Q9D306,Mgat4c,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C",MGT4C_MOUSE,9,0.957357407,0.957357407,94.17499201,1.94174992,0.002351428
18m / y,Q8VE47,Uba5,Ubiquitin-like modifier-activating enzyme 5,UBA5_MOUSE,8,0.524276435,0.524276435,43.82120828,1.438212083,0.002358217
18m / y,Q61881,Mcm7,DNA replication licensing factor MCM7,MCM7_MOUSE,36,-0.259785205,0.259785205,-16.47877397,0.83521226,0.002361996
18m / y,Q3TTY5,Krt2,"Keratin, type II cytoskeletal 2 epidermal",K22E_MOUSE,6,-0.952144206,0.952144206,-48.31362979,0.516863702,0.002362268
18m / y,Q9CY58,Serbp1,Plasminogen activator inhibitor 1 RNA-binding protein,PAIRB_MOUSE,30,-0.328191638,0.328191638,-20.3465717,0.796534283,0.002371412
18m / y,Q8R173,Zdhhc3,Palmitoyltransferase ZDHHC3,ZDHC3_MOUSE,2,0.502039433,0.502039433,41.62141464,1.416214146,0.00242433
18m / y,P22907,Hmbs,Porphobilinogen deaminase,HEM3_MOUSE,11,-0.391294301,0.391294301,-23.75547232,0.762445277,0.002437266
18m / y,Q9QY73,Tmem59,Transmembrane protein 59,TMM59_MOUSE,7,0.453430682,0.453430682,36.92925219,1.369292522,0.002437266
18m / y,P62806,Hist1h4a,Histone H4,H4_MOUSE,22,-0.416924626,0.416924626,-25.09804009,0.749019599,0.002447815
18m / y,Q9D172,D10Jhu81e,"ES1 protein homolog, mitochondrial",ES1_MOUSE,10,0.251156926,0.251156926,19.01611466,1.190161147,0.002466565
18m / y,Q9CQ06,Mrpl24,"39S ribosomal protein L24, mitochondrial",RM24_MOUSE,12,-0.358924359,0.358924359,-22.02542762,0.779745724,0.002484339
18m / y,Q61466,Smarcd1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1,SMRD1_MOUSE,5,0.585833073,0.585833073,50.09054249,1.500905425,0.002487393
18m / y,P62259,Ywhae,14-3-3 protein epsilon,1433E_MOUSE,24,-0.240466565,0.240466565,-15.35284792,0.846471521,0.002494276
18m / y,P62874,Gnb1,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,GBB1_MOUSE,23,-0.257282019,0.257282019,-16.33373245,0.836662676,0.002509822
18m / y,Q80UM7,Mogs,Mannosyl-oligosaccharide glucosidase,MOGS_MOUSE,29,0.248346373,0.248346373,18.78448189,1.187844819,0.002524545
18m / y,Q8CIM8,Ints4,Integrator complex subunit 4,INT4_MOUSE,12,0.878686547,0.878686547,83.87005565,1.838700557,0.00254572
18m / y,Q9DB25,Alg5,Dolichyl-phosphate beta-glucosyltransferase,ALG5_MOUSE,8,0.432446331,0.432446331,34.95199747,1.349519975,0.002551636
18m / y,Q8BMP6,Acbd3,Golgi resident protein GCP60,GCP60_MOUSE,16,0.375997543,0.375997543,29.77365571,1.297736557,0.002562458
18m / y,Q921M3,Sf3b3,Splicing factor 3B subunit 3,SF3B3_MOUSE,49,0.205929458,0.205929458,15.34292057,1.153429206,0.002575235
18m / y,P17225,Ptbp1,Polypyrimidine tract-binding protein 1,PTBP1_MOUSE,21,-0.250093609,0.250093609,-15.91581444,0.840841856,0.002600797
18m / y,P17563,Selenbp1,Selenium-binding protein 1,SBP1_MOUSE,28,-0.21817188,0.21817188,-14.03459372,0.859654063,0.002607326
18m / y,Q6ZQL4,Wdr43,WD repeat-containing protein 43,WDR43_MOUSE,20,0.346596837,0.346596837,27.15576187,1.271557619,0.002610158
18m / y,P14094,Atp1b1,Sodium/potassium-transporting ATPase subunit beta-1,AT1B1_MOUSE,22,-0.283805013,0.283805013,-17.85782876,0.821421712,0.002632491
18m / y,P62843,Rps15,40S ribosomal protein S15,RS15_MOUSE,7,-0.54805696,0.54805696,-31.60593517,0.683940648,0.00265449
18m / y,Q8K1C0,Angel2,Protein angel homolog 2,ANGE2_MOUSE,9,0.360237241,0.360237241,28.3636965,1.283636965,0.002660901
18m / y,Q8C5N3,Cwc22,Pre-mRNA-splicing factor CWC22 homolog,CWC22_MOUSE,7,0.458717734,0.458717734,37.43197807,1.374319781,0.00269172
18m / y,P35822,Ptprk,Receptor-type tyrosine-protein phosphatase kappa,PTPRK_MOUSE,24,0.229496673,0.229496673,17.24258421,1.172425842,0.002694037
18m / y,Q3TLP5,Echdc2,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial",ECHD2_MOUSE,4,-0.466504604,0.466504604,-27.62840883,0.723715912,0.002709396
18m / y,P80317,Cct6a,T-complex protein 1 subunit zeta,TCPZ_MOUSE,34,-0.252442896,0.252442896,-16.05262586,0.839473741,0.002717773
18m / y,Q810A7,Ddx42,ATP-dependent RNA helicase DDX42,DDX42_MOUSE,25,0.269140422,0.269140422,20.50896047,1.205089605,0.002733496
18m / y,Q01853,Vcp,Transitional endoplasmic reticulum ATPase,TERA_MOUSE,80,-0.13822788,0.13822788,-9.13654177,0.908634582,0.002745141
18m / y,Q99ME9,Gtpbp4,Nucleolar GTP-binding protein 1,NOG1_MOUSE,18,0.270357966,0.270357966,20.6107054,1.206107054,0.00274534
18m / y,Q3L180,Defa26,Alpha-defensin 26,DFA26_MOUSE,3,1.041758895,1.041758895,105.8736079,2.058736079,0.002769908
18m / y,Q6ZPV2,Ino80,DNA helicase INO80,INO80_MOUSE,3,0.910911918,0.910911918,88.02336057,1.880233606,0.00277442
18m / y,Q8BHG1,Nrd1,Nardilysin,NRDC_MOUSE,19,-0.295391768,0.295391768,-18.51489729,0.814851027,0.00277442
18m / y,Q91ZN5,Slc35b2,Adenosine 3'-phospho 5'-phosphosulfate transporter 1,S35B2_MOUSE,5,0.691634595,0.691634595,61.51124291,1.615112429,0.002834669
18m / y,Q99LX0,Park7,Protein deglycase DJ-1,PARK7_MOUSE,16,-0.361185163,0.361185163,-22.14752354,0.778524765,0.00293926
18m / y,Q6NSQ9,G6pc3,Glucose-6-phosphatase 3,G6PC3_MOUSE,2,0.712982833,0.712982833,63.91897105,1.63918971,0.002943459
18m / y,Q99N50,Sytl2,Synaptotagmin-like protein 2,SYTL2_MOUSE,8,0.598292947,0.598292947,51.3924172,1.513924172,0.003009258
18m / y,A2ARI4,Lgr4,Leucine-rich repeat-containing G-protein coupled receptor 4,LGR4_MOUSE,7,0.54915154,0.54915154,46.32249089,1.463224909,0.003026093
18m / y,Q5I012,Slc38a10,Putative sodium-coupled neutral amino acid transporter 10,S38AA_MOUSE,15,0.502852619,0.502852619,41.70126314,1.417012631,0.003035621
18m / y,Q9CS42,Prps2,Ribose-phosphate pyrophosphokinase 2,PRPS2_MOUSE,7,-0.479757011,0.479757011,-28.29016073,0.717098393,0.003041511
18m / y,P63154,Crnkl1,Crooked neck-like protein 1,CRNL1_MOUSE,18,0.292793483,0.292793483,22.50099629,1.225009963,0.003055972
18m / y,Q80TS8,Sel1l3,Protein sel-1 homolog 3,SE1L3_MOUSE,8,0.398742169,0.398742169,31.83579834,1.318357983,0.003067147
18m / y,Q8CI11,Gnl3,Guanine nucleotide-binding protein-like 3,GNL3_MOUSE,20,0.280563384,0.280563384,21.46691301,1.21466913,0.003139224
18m / y,Q8VHN8,Nudt16l1,Protein syndesmos,SDOS_MOUSE,2,0.474178284,0.474178284,38.91267897,1.38912679,0.003139232
18m / y,Q8BVI4,Qdpr,Dihydropteridine reductase,DHPR_MOUSE,14,-0.337840617,0.337840617,-20.87752922,0.791224708,0.003143939
18m / y,P46412,Gpx3,Glutathione peroxidase 3,GPX3_MOUSE,4,1.060612679,1.060612679,108.5817131,2.085817131,0.003176607
18m / y,Q9WV54,Asah1,Acid ceramidase,ASAH1_MOUSE,15,0.28846091,0.28846091,22.13366414,1.221336641,0.003176607
18m / y,E9Q557,Dsp,Desmoplakin,DESP_MOUSE,219,0.07914228,0.07914228,5.638980236,1.056389802,0.003226088
18m / y,B2RY56,Rbm25,RNA-binding protein 25,RBM25_MOUSE,31,0.23582615,0.23582615,17.75808779,1.177580878,0.003232841
18m / y,Q9CR62,Slc25a11,Mitochondrial 2-oxoglutarate/malate carrier protein,M2OM_MOUSE,19,0.333867997,0.333867997,26.03880639,1.260388064,0.003252043
18m / y,Q9QY23,Pkp3,Plakophilin-3,PKP3_MOUSE,38,0.185383826,0.185383826,13.71194616,1.137119462,0.003294563
18m / y,Q9CQF8,Mrpl57,"Ribosomal protein 63, mitochondrial",RT63_MOUSE,5,0.445615828,0.445615828,36.18953304,1.36189533,0.0032986
18m / y,O35386,Phyh,"Phytanoyl-CoA dioxygenase, peroxisomal",PAHX_MOUSE,12,-0.454901457,0.454901457,-27.0439997,0.729560003,0.00330899
18m / y,Q922Q1,2-Mar,Mitochondrial amidoxime reducing component 2,MARC2_MOUSE,29,-0.212082103,0.212082103,-13.67095722,0.863290428,0.003312054
18m / y,Q9D2R8,Mrps33,"28S ribosomal protein S33, mitochondrial",RT33_MOUSE,6,0.382059246,0.382059246,30.3200666,1.303200666,0.003328539
18m / y,P80318,Cct3,T-complex protein 1 subunit gamma,TCPG_MOUSE,41,-0.212978736,0.212978736,-13.72459391,0.862754061,0.003343638
18m / y,Q8CIM7,Cyp2d26,Cytochrome P450 2D26,CP2DQ_MOUSE,31,-0.496193409,0.496193409,-29.10250343,0.708974966,0.003347562
18m / y,O88569,Hnrnpa2b1,Heterogeneous nuclear ribonucleoproteins A2/B1,ROA2_MOUSE,49,-0.265680134,0.265680134,-16.81934989,0.831806501,0.003350465
18m / y,Q8K224,Nat10,N-acetyltransferase 10,NAT10_MOUSE,37,0.228376582,0.228376582,17.15159385,1.171515939,0.003351563
18m / y,P26443,Glud1,"Glutamate dehydrogenase 1, mitochondrial",DHE3_MOUSE,44,-0.195654318,0.195654318,-12.68232132,0.873176787,0.003351811
18m / y,Q99K85,Psat1,Phosphoserine aminotransferase,SERC_MOUSE,12,0.403793424,0.403793424,32.29819921,1.322981992,0.003358513
18m / y,P70419,Galnt3,Polypeptide N-acetylgalactosaminyltransferase 3,GALT3_MOUSE,21,0.368193567,0.368193567,29.07356572,1.290735657,0.003376603
18m / y,P19467,Muc13,Mucin-13,MUC13_MOUSE,15,-0.392286271,0.392286271,-23.80787862,0.761921214,0.003379718
18m / y,P49717,Mcm4,DNA replication licensing factor MCM4,MCM4_MOUSE,32,-0.227834418,0.227834418,-14.60842853,0.853915715,0.00343063
18m / y,Q8CFI7,Polr2b,DNA-directed RNA polymerase II subunit RPB2,RPB2_MOUSE,49,0.201343819,0.201343819,14.97688254,1.149768825,0.00343063
18m / y,P70295,Aup1,Ancient ubiquitous protein 1,AUP1_MOUSE,8,0.321727544,0.321727544,24.9826248,1.249826248,0.003434573
18m / y,P20152,Vim,Vimentin,VIME_MOUSE,33,0.254488766,0.254488766,19.29129472,1.192912947,0.0034818
